id,submitdate,lastpage,startlanguage,seed,startdate,datestamp,ipaddr,G01Q30_researcher,G01Q30_code,department,sex,birth,year,order,entrance,entrance_other,locality,attempt,attempt_other,activities_education,activities_research,activities_entertainment,activities_socialnet,activities_busdevelop,activities_shopping,activities_gambling,activities_creativity,activities_other,frequency_friends,frequency_cultural,frequency_tavern,frequency_sports,frequency_museum,frequency_excursion,frequency_cinema,dropout_Aca01,dropout_Aca03,dropout_Aca04,dropout_Pers06,dropout_Pers08,dropout_Pers09,dropout_Inst12,dropout_Inst13,dropout_Inst14,dropout_Soc16,dropout_Soc20,dropout_SocNew,dropout_Eco22,dropout_Eco23,dropout_Eco24,affcomm_ac1,affcomm_ac2,affcomm_ac3,affcomm_ac4,affcomm_ac5,affcomm_ac6,burnout_ex01,burnout_ex03,burnout_ex04,burnout_md09,burnout_md11,burnout_md13,burnout_ci14,burnout_ci17,burnout_ci18,burnout_ei19,burnout_ei20,burnout_ei23,burnout_plc01,burnout_plc02,burnout_plc03,burnout_plc04,burnout_plc05,burnout_psc06,burnout_psc07,burnout_psc08,burnout_psc09,burnout_psc10,engagement_VI1,engagement_VI2,engagement_DE2,engagement_DE3,engagement_VI3,engagement_AB3,engagement_DE4,engagement_AB4,engagement_AB5,iat_TM01,iat_TM02,iat_EC03,iat_EC04,iat_TM05,iat_WN06,iat_WN07,iat_WN08,iat_WN09,iat_EC10,iat_EC11,iat_EC12,iat_EC13,iat_TM14,iat_EC15,iat_TM16,iat_TM17,iat_EC18,iat_EC19,iat_EC20,hads01,hads02,hads03,hads04,hads05,hads06,hads07,hads08,hads09,hads10,hads11,hads12,hads13,hads14,interviewtime,groupTime283,G01Q30Time,departmentTime,sexTime,birthTime,yearTime,orderTime,entranceTime,localityTime,attemptTime,activitiesTime,frequencyTime,groupTime282,dropoutTime,affcommTime,burnoutTime,engagementTime,iatTime,groupTime285,hads01Time,hads02Time,hads03Time,hads04Time,hads05Time,hads06Time,hads07Time,hads08Time,hads09Time,hads10Time,hads11Time,hads12Time,hads13Time,hads14Time,Dropout.irt,Academic.irt,Personal.irt,Institutional.irt,Social.irt,Economical.irt,IAT.irt,EmotionalConflict.irt,TimeManagement.irt,WorkNeglect.irt,Burnout.irt,Exhaustion.irt,MentalDistance.irt,CognitiveImpairment.irt,EmotionalImpairment.irt,Psychologic.irt,Psychosomatic.irt,Engagement.irt,Absorption.irt,Dedication.irt,Vigor.irt,AffeComm.irt,HADS.irt,Anxiety.irt,Depression.irt,Burnout,Exhaustion,MentalDistance,CognitiveImpairment,EmotionalImpairment,PsychologicalComplaints,PsychosomaticComplaints,Engagement,Absorption,Dedication,Vigor,Dropout,Academic,Personal,Institutional,Social,Economical,Anxiety,Depression,IntAdd,EmotionalConflict,TimeManagement,WorkNeglect,IATscore,Salience,ExcUse,Neglect,Anticipation,LackControl,NeglectSL
16,11/15/2023 15:49:15,3,el,1324695704,11/15/2023 15:35:49,11/15/2023 15:49:15,85.75.98.0,Α,11,phys,1,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,1,#N/A,4,3,4,4,3,2,3,6,6,7,2,1,5,5,3,4,5,2,7,7,7,7,SQ007,SQ007,SQ003,SQ005,SQ004,SQ005,2,3,2,3,1,1,3,2,2,1,1,1,2,2,3,3,1,1,1,1,4,1,2,3,5,4,3,1,6,2,5,4,1,0,2,2,2,1,2,1,2,1,1,0,2,1,4,2,0,1,0,A0,D1,D0,A0,A1,D0,D0,A0,A1,D0,D1,A0,A1,D0,"803,3","117,39",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"445,52",#N/A,#N/A,#N/A,#N/A,#N/A,"240,39",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29,17,56,54,10,8,"52,3333333333333",52,59,46,"31,75",29,37,23,38,25,44,"73,6666666666667",59,95,67,49,"36,5",29,44,"1,83333333333333","2,33333333333333","1,66666666666667","2,33333333333333",1,"2,2","1,6","3,44444444444444","2,66666666666667",5,"2,66666666666667","2,4","1,66666666666667",2,4,"3,33333333333333",1,"0,571428571428571","0,142857142857143","1,45","0,8","2,5","1,5","1,45",1,"1,4","1,66666666666667",1,"2,66666666666667",1
17,11/15/2023 16:04:25,3,el,326047199,11/15/2023 15:49:44,11/15/2023 16:04:25,85.75.98.0,Α,12,phys,1,2005,1,2,1,#N/A,N,1,#N/A,#N/A,1,#N/A,1,#N/A,1,#N/A,#N/A,#N/A,2,2,3,3,2,3,2,6,4,4,2,1,3,2,1,3,4,3,2,5,3,4,SQ004,SQ006,SQ004,SQ004,SQ005,SQ004,4,3,2,4,3,2,5,4,3,2,3,2,2,1,3,1,4,1,1,2,1,1,1,1,2,1,0,1,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,A1,D1,D0,A1,A0,D0,D1,A2,A2,D1,D1,A1,A1,D1,"878,06","257,36",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"437,31",#N/A,#N/A,#N/A,#N/A,#N/A,"183,39",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"64,6",51,71,93,18,90,"20,6666666666667",30,15,17,"87,75",58,99,98,96,7,34,0,0,0,0,68,60,52,68,"3,08333333333333",3,3,4,"2,33333333333333","2,2","1,2",1,"0,666666666666667","1,66666666666667","0,666666666666667","4,2","3,33333333333333","2,66666666666667",6,5,4,"1,14285714285714","0,571428571428571","0,3",0,"0,833333333333333","0,25","0,3",0,"0,6","0,333333333333333",0,"0,666666666666667",0
18,11/15/2023 16:20:40,3,el,1659081542,11/15/2023 16:05:29,11/15/2023 16:20:40,85.75.98.0,Α,13,phys,1,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,3,3,2,3,2,3,5,5,6,2,2,5,4,3,5,5,2,6,4,6,4,SQ005,SQ005,SQ004,SQ003,SQ003,SQ004,3,3,2,3,1,3,2,4,2,2,1,1,3,3,2,1,4,1,1,2,1,1,2,3,4,4,5,3,5,3,4,2,1,0,0,0,1,2,2,0,0,1,0,0,1,0,1,1,0,0,0,A1,D1,D1,A1,A1,D0,D1,A1,A1,D2,D1,A0,A1,D0,"909,33","177,69",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"547,76",#N/A,#N/A,#N/A,#N/A,#N/A,"183,88",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"50,6",40,71,48,10,84,"29,6666666666667",33,18,38,"46,5",43,48,48,47,16,34,"73,6666666666667",64,77,80,28,"64,5",47,82,"2,25","2,66666666666667","2,33333333333333","2,66666666666667","1,33333333333333","2,6","1,2","3,66666666666667","3,33333333333333","4,33333333333333","3,33333333333333","3,2","2,66666666666667","2,33333333333333",4,"3,66666666666667","3,33333333333333",1,"0,714285714285714","0,6","0,1",1,"1,25","0,6",0,"0,8",1,"1,5","0,666666666666667",0
19,11/15/2023 16:34:18,3,el,1813702978,11/15/2023 16:21:28,11/15/2023 16:34:18,85.75.98.0,Α,14,phys,1,2005,1,1,1,#N/A,1,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,2,3,3,2,2,2,6,5,6,2,2,6,6,4,5,5,4,5,4,6,4,SQ005,SQ005,SQ003,SQ003,SQ003,SQ007,2,3,1,3,1,2,4,4,4,2,1,1,3,4,3,1,2,1,1,2,1,2,2,3,4,4,3,2,5,4,5,5,1,1,1,4,2,2,5,3,2,2,1,0,1,3,5,4,2,2,1,A1,D1,D1,A0,A1,D0,D0,A2,A2,D0,D1,A0,A1,D3,"766,42","150,55",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"412,42",#N/A,#N/A,#N/A,#N/A,#N/A,"203,45",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"40,2",29,64,22,2,84,"79,3333333333333",73,80,85,50,14,42,97,47,35,38,"76,3333333333333",85,77,67,18,"58,5",54,63,"2,33333333333333",2,2,4,"1,33333333333333","2,6","1,4","3,55555555555556","3,66666666666667","4,33333333333333","2,66666666666667","2,8","2,33333333333333",2,3,"3,33333333333333","3,33333333333333","1,14285714285714","0,714285714285714","2,35","1,5","3,33333333333333",3,"2,35","1,6",2,"3,33333333333333",2,"4,33333333333333",1
20,11/15/2023 16:47:47,3,el,962520160,11/15/2023 16:35:28,11/15/2023 16:47:47,85.75.98.0,Α,15,phys,2,2005,1,4,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,#N/A,4,3,4,2,2,3,2,7,#N/A,4,5,6,2,6,6,4,1,1,6,7,6,5,SQ002,SQ004,SQ006,SQ006,SQ003,SQ002,3,2,2,4,5,2,4,5,2,4,5,1,1,4,4,3,1,1,1,1,1,1,3,4,3,1,2,1,5,0,1,3,1,0,4,5,0,1,3,1,5,2,1,0,2,0,5,2,4,4,0,A1,D3,D1,A1,A1,D0,D0,A0,A0,D0,D4,A1,A0,D3,"736,21","136,05",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"453,03",#N/A,#N/A,#N/A,#N/A,#N/A,"147,13",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"52,4",24,100,18,97,23,"66,3333333333333",81,73,45,"80,25",24,100,97,100,64,29,"35,6666666666667",0,12,95,93,"37,5",21,54,"3,25","2,33333333333333","3,66666666666667","3,66666666666667","3,33333333333333","2,6",1,"2,22222222222222","0,666666666666667",3,3,"3,71428571428571","2,5","5,66666666666667","2,66666666666667","5,33333333333333",2,"0,428571428571429","1,42857142857143","2,15",2,3,"1,25","2,15",2,2,"1,33333333333333","1,5",4,2
21,11/15/2023 16:59:07,3,el,1172365236,11/15/2023 16:48:34,11/15/2023 16:59:07,85.75.98.0,Α,16,phys,2,2004,1,1,1,#N/A,N,2,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,2,3,4,3,2,6,5,6,3,2,3,5,5,3,6,4,5,2,4,2,SQ005,SQ006,SQ002,SQ002,SQ002,SQ006,3,4,4,2,2,3,3,3,4,2,1,1,5,2,4,3,5,3,2,4,1,2,2,1,4,5,1,2,2,5,2,3,1,0,0,0,1,3,1,2,1,2,4,1,3,1,2,0,1,3,0,A1,D1,D2,A2,A2,D1,D2,A2,A2,D1,D2,A2,A3,D2,"630,73","101,18",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"377,02",#N/A,#N/A,#N/A,#N/A,#N/A,"152,53",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"53,2",29,88,49,0,100,"48,6666666666667",68,28,50,"70,75",93,67,76,47,73,74,"32,3333333333333",32,65,0,9,91,93,89,"2,66666666666667","3,66666666666667","2,33333333333333","3,33333333333333","1,33333333333333","3,8","2,4","2,66666666666667",3,"3,66666666666667","1,33333333333333","3,53333333333333","2,33333333333333","3,33333333333333","3,66666666666667",3,"5,33333333333333","2,14285714285714","1,42857142857143","1,45","1,3","1,5","1,75","1,45",2,"1,6","1,33333333333333","2,5","0,666666666666667",0
22,11/15/2023 17:12:16,3,el,1252930041,11/15/2023 17:00:01,11/15/2023 17:12:16,85.75.98.0,Α,17,phys,2,2005,1,4,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,4,2,2,2,2,6,4,3,3,1,4,3,2,4,4,2,5,4,2,5,SQ006,SQ006,SQ004,SQ005,SQ001,SQ003,4,5,3,4,4,2,5,5,4,4,5,5,5,5,5,5,2,4,4,3,5,2,1,1,3,2,2,1,3,0,2,2,0,0,0,2,3,5,3,2,4,2,1,1,2,1,4,3,1,0,1,A3,D3,D2,A1,A1,D0,D1,A2,A3,D1,D4,A3,A2,D2,"733,07","170,96",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"436,19",#N/A,#N/A,#N/A,#N/A,#N/A,"125,92",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"66,6",57,74,78,29,95,"64,3333333333333",61,51,81,99,96,100,100,100,97,95,4,1,11,0,73,"85,5",92,79,"4,16666666666667",4,"3,33333333333333","4,66666666666667","4,66666666666667","4,4","3,6","1,66666666666667",1,"2,66666666666667","1,33333333333333",4,"3,66666666666667","2,66666666666667",5,"4,33333333333333","4,33333333333333",2,"1,71428571428571","1,85","1,1","2,16666666666667","3,25","1,85","1,4","1,2","2,66666666666667","3,5",3,0
23,11/15/2023 17:24:19,3,el,1974920175,11/15/2023 17:13:01,11/15/2023 17:24:19,85.75.98.0,Α,18,phys,2,2005,1,4,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,2,1,4,2,2,3,5,1,5,1,1,5,6,5,6,2,2,5,4,4,5,SQ007,SQ003,SQ003,SQ004,SQ001,SQ003,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,2,5,3,4,5,5,5,5,5,5,6,6,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,A1,D1,D0,A1,A0,D0,D0,#N/A,A0,D1,D4,A0,A0,D0,"675,04","128,3",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"415,19",#N/A,#N/A,#N/A,#N/A,#N/A,"131,55",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"61,4",84,44,8,83,88,"26,3333333333333",32,21,26,"15,25",2,20,1,38,33,65,"98,6666666666667",99,97,100,36,25,17,33,1,1,1,1,1,"2,2","2,4","5,11111111111111","5,66666666666667",5,"4,66666666666667","3,4","4,33333333333333","1,66666666666667","2,33333333333333",5,"3,66666666666667","0,333333333333333","0,714285714285714","0,5","0,1","1,16666666666667","0,5","0,5","0,2",1,"0,666666666666667",0,"0,666666666666667",0
24,11/15/2023 17:35:00,3,el,1190916955,11/15/2023 17:25:05,11/15/2023 17:35:00,85.75.98.0,Α,19,phys,1,2005,1,1,1,#N/A,N,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,#N/A,1,3,3,2,4,2,2,4,6,4,6,1,1,7,6,5,5,5,3,3,3,6,2,SQ006,SQ005,SQ002,SQ002,SQ002,SQ006,2,3,1,1,1,1,4,4,2,2,1,1,2,1,2,2,3,1,3,2,2,3,2,2,4,4,3,4,6,4,5,3,2,0,1,0,1,4,2,0,1,1,0,0,1,0,0,1,1,0,1,A1,D1,D0,A0,A2,D0,D0,A0,A2,D0,D1,A1,A1,D0,"593,33","121,09",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"338,79",#N/A,#N/A,#N/A,#N/A,#N/A,"133,45",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,38,29,15,5,98,"36,3333333333333",44,19,46,"42,5",14,20,89,47,5,62,"70,3333333333333",93,85,33,8,"48,5",53,44,"1,91666666666667",2,1,"3,33333333333333","1,33333333333333",2,"2,2","3,77777777777778","4,33333333333333","4,66666666666667","2,33333333333333",3,"2,66666666666667",1,"2,66666666666667","4,33333333333333","4,33333333333333",1,"0,142857142857143","0,95","0,5","1,16666666666667","1,75","0,95","0,2","1,6",1,"2,5","0,333333333333333","0,5"
25,11/15/2023 17:47:02,3,el,1724018187,11/15/2023 17:35:46,11/15/2023 17:47:02,85.75.98.0,Α,20,phys,1,2005,1,1,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,4,2,3,3,2,3,3,5,4,5,2,2,6,5,3,5,2,2,6,5,5,2,SQ007,SQ004,SQ003,SQ002,SQ003,SQ007,2,3,3,2,2,3,4,4,4,2,1,2,2,4,4,2,3,2,1,4,3,3,4,4,4,3,2,4,6,4,3,2,1,2,0,2,3,4,2,1,0,1,0,2,4,1,3,4,2,2,0,A1,D1,D0,A1,A2,D1,D1,A2,A2,D0,D1,A2,A0,D1,"673,71","114,36",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"372,84",#N/A,#N/A,#N/A,#N/A,#N/A,"186,51",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"67,2",57,64,39,83,93,62,58,64,64,"67,25",49,67,97,56,65,75,"76,3333333333333",61,70,98,11,57,50,64,"2,66666666666667","2,66666666666667","2,33333333333333",4,"1,66666666666667",3,"2,6","3,77777777777778","3,66666666666667","4,33333333333333","3,33333333333333","3,53333333333333","3,33333333333333",2,"3,66666666666667","4,66666666666667",4,"1,14285714285714","0,571428571428571","1,8",1,"2,66666666666667","2,5","1,8",1,"1,8",2,"2,5",3,1
26,11/15/2023 22:06:48,3,el,305533856,11/15/2023 21:51:55,11/15/2023 22:06:48,85.75.98.0,Α,21,phys,1,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,3,4,4,2,2,3,4,5,4,2,1,6,5,2,4,2,1,5,6,4,6,SQ005,SQ006,SQ004,SQ004,SQ002,SQ004,2,1,2,1,1,2,3,3,2,1,1,1,1,2,2,2,3,3,1,2,1,1,2,3,4,4,5,4,4,2,3,3,0,1,1,1,3,1,1,0,1,1,0,0,1,1,3,2,1,0,0,A1,D1,D0,A1,A1,D1,D0,A0,A1,D1,D1,A0,A0,D1,"890,01","156,26",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"553,87",#N/A,#N/A,#N/A,#N/A,#N/A,"179,88",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"63,2",65,48,64,92,47,"38,6666666666667",46,35,35,"28,75",7,23,47,38,8,49,62,39,67,80,31,"45,5",27,64,"1,66666666666667","1,66666666666667","1,33333333333333","2,66666666666667",1,2,"1,6","3,44444444444444",3,4,"3,33333333333333","3,53333333333333","3,66666666666667","1,66666666666667","4,33333333333333","5,33333333333333","2,66666666666667","0,571428571428571","0,571428571428571","1,05","0,6","1,66666666666667","1,25","1,05","0,4",1,"1,33333333333333",1,2,1
27,11/15/2023 22:23:53,3,el,1040281744,11/15/2023 22:07:07,11/15/2023 22:23:53,85.75.98.0,Α,22,phys,1,2005,1,4,1,#N/A,N,1,#N/A,1,1,1,1,1,1,#N/A,1,1,3,2,4,4,4,3,2,4,6,3,2,3,5,3,5,4,1,1,6,#N/A,4,2,SQ004,SQ005,SQ004,SQ005,SQ002,SQ006,3,2,4,3,3,#N/A,4,4,5,1,2,3,5,5,4,3,2,1,2,3,3,2,2,3,3,3,2,2,4,2,5,4,2,0,1,3,2,1,2,1,2,0,0,0,1,0,0,4,3,0,0,A1,D2,D1,A1,A2,D1,D1,A3,A3,D0,D2,A2,A1,D0,"1003,47","217,9",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"610,13",#N/A,#N/A,#N/A,#N/A,#N/A,"175,44",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"78,4",61,82,53,97,99,"46,6666666666667",45,49,46,"84,75",64,98,98,79,90,64,"52,3333333333333",67,30,60,42,"73,5",78,69,"3,09090909090909",3,3,"4,33333333333333",2,"3,8","2,2","2,88888888888889",3,"3,33333333333333","2,33333333333333","4,07142857142857","3,66666666666667","2,66666666666667",4,"5,33333333333333",5,"1,71428571428571","0,857142857142857","1,3","0,6","2,33333333333333","1,5","1,3","0,4",2,"1,66666666666667","0,5","2,33333333333333","0,5"
28,11/15/2023 22:37:25,3,el,1806147282,11/15/2023 22:24:26,11/15/2023 22:37:25,85.75.98.0,Α,23,phys,1,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,1,1,4,5,3,2,5,4,5,3,7,5,1,1,7,3,3,2,7,5,7,6,6,6,SQ007,SQ006,SQ003,SQ007,SQ001,SQ007,1,1,1,1,1,1,4,4,4,2,1,1,1,4,4,2,4,1,1,1,3,1,5,5,5,5,4,5,6,6,6,5,0,1,0,4,3,1,4,1,1,1,2,0,3,2,3,1,0,0,0,A2,D1,D1,A1,A2,D0,D3,A3,A3,D2,D1,A1,A3,D0,"746,93","137,87",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"430,67",#N/A,#N/A,#N/A,#N/A,#N/A,"178,39",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"38,6",49,29,88,0,27,"59,3333333333333",50,61,67,"41,5",2,20,97,47,64,38,99,99,98,100,82,"94,5",97,92,"1,83333333333333",1,1,4,"1,33333333333333",3,"1,4","5,22222222222222","5,66666666666667","5,33333333333333","4,66666666666667","2,6",3,1,"5,33333333333333","1,66666666666667",2,"2,42857142857143",1,"1,6","0,7","2,66666666666667","2,25","1,6",1,"1,6","2,66666666666667",1,"2,66666666666667","0,5"
29,11/15/2023 23:05:22,3,el,1488367140,11/15/2023 22:48:39,11/15/2023 23:05:22,85.75.98.0,Α,24,phys,1,2005,1,1,1,#N/A,N,1,#N/A,#N/A,1,1,1,#N/A,1,#N/A,1,#N/A,3,2,4,5,2,2,2,5,4,3,3,3,5,4,4,4,3,3,5,4,4,4,SQ005,SQ001,SQ003,SQ005,SQ005,SQ001,4,3,3,3,2,2,4,4,3,1,1,1,2,3,3,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,3,2,2,2,4,1,4,1,2,2,1,1,3,2,3,3,1,1,1,A1,D3,D0,A1,A2,D0,D0,A2,A2,D1,D4,A1,A2,D2,"999,15","121,24",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"738,17",#N/A,#N/A,#N/A,#N/A,#N/A,"139,74",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69,69,88,53,42,93,72,72,73,71,"71,25",78,75,94,38,21,58,"11,6666666666667",12,2,21,71,67,81,53,"2,58333333333333","3,33333333333333","2,33333333333333","3,66666666666667",1,"2,4",2,"2,11111111111111","2,33333333333333",2,2,"3,86666666666667",4,3,4,"4,33333333333333",4,"1,71428571428571","1,28571428571429","2,2","1,5","3,16666666666667","2,5","2,2","1,4","2,6",3,"1,5","2,66666666666667",2
30,11/15/2023 23:19:04,3,el,1759136695,11/15/2023 23:06:16,11/15/2023 23:19:03,85.75.98.0,Α,25,phys,1,#N/A,7,1,1,#N/A,1,1,#N/A,#N/A,#N/A,1,1,#N/A,1,1,#N/A,1,3,2,3,5,2,2,1,2,3,2,6,5,2,5,6,5,1,1,6,6,6,6,SQ002,SQ003,SQ006,SQ003,SQ005,SQ003,3,3,2,4,3,1,3,3,3,1,1,1,1,3,3,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,0,1,1,3,0,1,1,0,0,2,1,1,0,1,1,1,0,0,A1,D0,D0,A1,A1,D0,D0,A1,A2,D1,D4,A0,A1,D0,"765,05","169,8",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"413,25",#N/A,#N/A,#N/A,#N/A,#N/A,182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"67,2",97,100,15,97,27,"34,6666666666667",44,21,39,"60,25",43,98,62,38,14,40,"2,66666666666667",8,0,0,77,41,55,27,"2,33333333333333","2,66666666666667","2,66666666666667",3,1,2,"1,4","1,55555555555556",2,"1,66666666666667",1,"4,26666666666667","5,66666666666667","5,66666666666667","2,66666666666667","5,33333333333333",2,"1,14285714285714","0,571428571428571","0,85","0,5","1,16666666666667","1,25","0,85","0,6",1,"1,66666666666667",0,1,"0,5"
31,11/15/2023 23:32:18,3,el,1265352193,11/15/2023 23:20:06,11/15/2023 23:32:18,85.75.98.0,Α,26,phys,2,2005,1,1,1,#N/A,1,1,#N/A,1,1,1,1,#N/A,1,#N/A,1,#N/A,3,2,4,5,2,2,3,6,6,5,1,1,6,6,5,5,2,2,6,6,6,6,SQ007,SQ006,SQ002,SQ001,SQ002,SQ007,3,2,3,2,1,3,3,3,3,2,2,3,2,4,3,3,2,1,1,2,2,2,5,4,5,5,6,5,6,4,6,4,2,0,1,1,1,1,2,3,1,3,0,1,2,1,3,2,2,0,2,A1,D1,D0,A1,A1,D0,D0,A1,A1,D0,D4,A1,A1,D0,"728,21","145,62",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"454,22",#N/A,#N/A,#N/A,#N/A,#N/A,"128,37",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"37,4",26,36,15,83,27,"57,6666666666667",63,52,58,"57,25",42,37,62,88,57,43,"98,6666666666667",98,98,100,8,35,47,23,"2,5","2,66666666666667",2,3,"2,33333333333333","2,8","1,6","5,11111111111111",5,"5,33333333333333",5,"2,6","2,33333333333333","1,33333333333333","2,66666666666667","4,66666666666667",2,1,"0,571428571428571","1,6","1,1","2,33333333333333","1,75","1,6","0,6","2,4",2,2,2,"0,5"
